comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,cities_split,Bombay,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Bordeaux,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Boston,0.0152,0.0047,0.0104,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Bridgetown,0.0,0.0014,-0.0014,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Brindisi,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Bristol,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Brussels,0.0152,0.0032,0.012,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Bucharest,0.0,0.0019,-0.0019,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Budapest,0.0,0.002,-0.002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Buenos Aires,0.0,0.0014,-0.0014,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CAI,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CDG,0.0152,0.0019,0.0133,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CLT,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CNX,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CPH,0.0,0.0011,-0.0011,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CPT,0.0,0.0027,-0.0027,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CTA,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CTU,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,CUN,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cagliari,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cairo,0.0,0.0025,-0.0025,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Calgary,0.0152,0.0014,0.0137,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cancun,0.0,0.0017,-0.0017,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cape Town,0.0,0.0088,-0.0088,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Casablanca,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Catania,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cayman Islands,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cephalonia,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Chengdu,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Chennai,0.0152,0.0011,0.014,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Chicago,0.0303,0.006,0.0243,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Chicago / London,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Chicago O'Hare,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Cologne,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Columbus,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Copenhagen,0.0,0.0027,-0.0027,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Corfu,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DBV,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DEL,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DEN,0.0,0.0008,-0.0008,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DFW,0.0,0.0009,-0.0009,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DME,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DOH,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DUB,0.0,0.0019,-0.0019,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DUR,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DUS,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DXB,0.0,0.0028,-0.0028,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dalaman,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dallas,0.0,0.0019,-0.0019,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dallas Fort-Worth,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dallas Ft Worth,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Delhi,0.0,0.0019,-0.0019,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Delhi Airport,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Denver,0.0303,0.0019,0.0284,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Detroit,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Doha,0.0,0.0016,-0.0016,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dubai,0.0,0.0058,-0.0058,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dublin,0.0,0.006,-0.006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dubrovnik,0.0,0.0013,-0.0013,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Duesseldorf,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Durban,0.0,0.0013,-0.0013,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Dusseldorf,0.0,0.0011,-0.0011,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,DÃ¼sseldorf,0.0152,0.0006,0.0145,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,EBB,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,EDI,0.0,0.0032,-0.0032,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,EWR,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,EZE,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Edimbourgh,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Edinburgh,0.0,0.0057,-0.0057,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Edinburgh-Florence,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Edmonton,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Entebbe,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FAO,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FCO,0.0,0.0017,-0.0017,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FLR,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FNC,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FRA,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FRA-LHR,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,FUE,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Faro,0.0,0.0019,-0.0019,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Florence,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Fort Lauderdale,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Frankfurt,0.0152,0.0033,0.0118,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Fuereventura,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Funchal,0.0,0.0016,-0.0016,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GIB,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GIG,0.0152,0.0013,0.0139,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GLA,0.0152,0.0027,0.0125,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GLA-LHR,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GOT,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GRU,0.0,0.0009,-0.0009,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,GVA,0.0,0.002,-0.002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Gatwick,0.0455,0.0306,0.0149,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Geneva,0.0,0.0035,-0.0035,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Genoa,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Gibraltar,0.0,0.0014,-0.0014,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Glasgow,0.0,0.0054,-0.0054,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Gothenburg,0.0,0.0009,-0.0009,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Granada,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Grand Cayman,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Grenada,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,HEL,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,HKG,0.0,0.0032,-0.0032,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,HND,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Hamburg,0.0,0.0017,-0.0017,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Haneda,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Hannover,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Heathrow,0.0152,0.0219,-0.0067,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Heathrow (London),0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Heathrow/Gatwick,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Helsinki,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Heraklion,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Hong Kong,0.0,0.0052,-0.0052,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Houston,0.0,0.0011,-0.0011,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Hyderabad,0.0,0.0011,-0.0011,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IAD,0.0,0.0022,-0.0022,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IAH,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IBZ,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,ICN,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IKA,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,INV,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IOM,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,IST,0.0152,0.0013,0.0139,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Ibiza,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Innsbruck,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Inverness,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Islamabad,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Istambul,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Istanbul,0.0,0.0046,-0.0046,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,JED,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,JFK,0.0,0.0058,-0.0058,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,JFK (New York City),0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,JNB,0.0,0.0038,-0.0038,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,JTR,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Jeddah,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Jersey,0.0,0.0011,-0.0011,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Johannesburg,0.0,0.0088,-0.0088,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Johannesburg / Heathrow,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Johannesburg OR Tambo,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KBP,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KGS,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KRK,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KUL,0.0,0.0024,-0.0024,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KWI,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kalamata,0.0,0.0006,-0.0006,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kefalonia,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Keflavik,0.0,0.0016,-0.0016,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kiev,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kingston,0.0,0.0005,-0.0005,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kos,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Krakow,0.0,0.0003,-0.0003,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,KrakÃ³w,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kuala Lumpur,0.0,0.0027,-0.0027,4.603,0.2762,6.6681,0.6012
category_vs_rest,handicap,rest,cities_split,Kuala lumpur,0.0,0.0002,-0.0002,4.603,0.2762,6.6681,0.6012
