comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,accommodation_type,Cottages,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Cottages Cabins,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,E-Commerce,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Electronic publishing,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Event Planning,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Event Space,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Event Ticket Agencies,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Extended Stay,0.0,0.0022,-0.0022,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Extended Stay Hotels,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Family-Friendly Hotels,0.0408,0.0252,0.0156,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Family-friendly Hotels,0.0,0.0228,-0.0228,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Food & Entertainment,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Funerals,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Furnished Apartments,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,General Travel,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Golf courses,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Government Contractors,0.0,0.0014,-0.0014,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Groceries,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Gym,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Gym / Fitness Center,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Halls Auditoriums & Ballrooms,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Halls Auditoriums and Ballrooms,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Health Clubs Gyms,0.0,0.0114,-0.0114,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Health Spas,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Honeymoon Resorts,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hostel,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hostel Tenderloin,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hostels,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hot springs,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel,0.1707,0.1299,0.0407,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel & Motel Consultants,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel & Motel Reservations,0.0,0.0025,-0.0025,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Bar,0.0,0.0004,-0.0004,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Bar River North,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Bars,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Central Business District,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Clearwater Point,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Deer Valley,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Downtown Charleston,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Downtown East,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Downtown Long Beach,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Downtown Sheboygan,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Downtown Tulsa,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Eastwick - Southwest Philadelphia,0.0,0.0012,-0.0012,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel First Ward,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Forest Park West,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Lanham-Seabrook,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Mid City South,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Midtown,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Mission District,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel North Downtown,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Northgate,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Northwest Yonkers,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Pool,0.0037,0.0005,0.0032,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Products,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Representatives,0.0,0.0017,-0.0017,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel South Central,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel South Lake Union,0.0019,0.0009,0.001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Summerhill,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Summerlin,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Superstition Springs,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel The Loop,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Uptown-Galleria,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Winnetka,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel Woodbridge,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Bar,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Conference Room,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Gym / Fitness Center,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Hotel Bar,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Hotel Pool,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Meeting Room,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Meeting Room Lower Nob Hill,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Motel,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Pool,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Resort,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Travel Lounge,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and Winery Saint Ann,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and motel consultants,0.0,0.0011,-0.0011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and motel mgmt.,0.0,0.0032,-0.0032,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotel and motel reservations,0.0402,0.0257,0.0145,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels,0.0798,0.0783,0.0014,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels & Motels,0.0223,0.0157,0.0066,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels And Motels,0.0,0.0012,-0.0012,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels Motels,0.1311,0.0817,0.0494,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels and Lodging,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels and Motels,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels and motels,0.0581,0.0487,0.0094,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Hotels-Apartment,0.0,0.0026,-0.0026,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Inn,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Inns,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Insurance,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,International restaurants,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Internet Cafes,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Internet and online services,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Karaoke,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Limousine Service,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Lodges,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Lodging,0.0878,0.0676,0.0202,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Lounge,0.0,0.0004,-0.0004,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Lounges,0.0,0.011,-0.011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Luxury Hotels,0.0008,0.0135,-0.0127,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Marinas,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Medical Spa,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Meeting & Event Planning Services,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Meeting Facilities,0.0019,0.0022,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Meeting Room,0.0,0.0031,-0.0031,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Meeting and Event Planning Services,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel,0.0,0.0057,-0.0057,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel & Hotel Consultants,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel Bouldin Creek,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel Hotel Consultants,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel Tenderloin,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motel and Hotel,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Motels,0.0635,0.036,0.0275,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Movie Theater,0.0,0.0008,-0.0008,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,NY,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,News dealers,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Night clubs and live music,0.0,0.0003,-0.0003,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Nightclubs,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Northwest,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Oakland,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Oakland Hotels,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Other Personal Services,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Parks,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Pet Friendly Hotels,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Physicians-md and do,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Pool,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Reception Centers,0.0,0.0013,-0.0013,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resort,0.0,0.0243,-0.0243,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resort and Hotel,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resort and Hotel River North,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resorts,0.0309,0.0301,0.0008,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resorts & Hotels,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Resorts Reservations,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Restaurant,0.012,0.0046,0.0074,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Restaurants,0.0,0.0052,-0.0052,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Retreat Facilities,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Ski Resorts,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Spa,0.0,0.0118,-0.0118,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Spas,0.0,0.011,-0.011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Store Fronts,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Surgeons,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Swimming Pools,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Tennessee (tn),0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Tn\\hotel Pool,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
